district,subway,school,per_price
龙岗,1,0,4.0217
龙岗,1,0,5.0928
龙岗,1,1,3.6335
龙岗,1,0,3.2426
龙岗,1,1,4.7016
龙岗,1,1,3.7079
龙岗,0,0,2.3548
龙岗,1,1,9.3153
龙岗,1,1,5.6837
龙岗,0,0,2.2872
龙岗,1,0,3.1324
龙岗,1,1,3.8325
龙岗,1,1,3.2487
龙岗,1,0,3.1519
龙岗,1,1,4.1702
龙岗,1,1,2.1244
龙岗,1,1,4.598
龙岗,1,0,4.304
龙岗,0,0,6.8795
龙岗,1,1,3.0746
龙岗,0,0,3.6137
龙岗,1,1,3.0507
龙岗,1,1,5.1979
龙岗,1,1,4.8466
龙岗,1,1,2.5572
龙岗,1,1,3.3051
龙岗,1,1,3.2065
龙岗,1,1,3.1821
龙岗,0,1,2.9929
龙岗,0,1,2.218
龙岗,0,0,3.0266
龙岗,1,1,3.2416
龙岗,1,1,2.7362
龙岗,1,0,4.8923
龙岗,1,1,2.7238
龙岗,1,1,3.598
龙岗,1,1,3.5693
龙岗,1,0,5.4873
龙岗,1,1,6.2443
龙岗,1,1,3.6152
龙岗,1,0,3.3708
龙岗,1,1,5.247
龙岗,0,1,2.9766
龙岗,1,0,3.9295
龙岗,1,1,4.2726
龙岗,1,1,4.4944
龙岗,0,0,2.2832
龙岗,1,1,3.268
龙岗,1,1,3.2934
龙岗,1,0,2.238
龙岗,1,1,6.3142
龙岗,1,1,3.5748
龙岗,1,1,5.0962
龙岗,1,1,3.2237
龙岗,0,1,2.6872
龙岗,1,1,4.4914
龙岗,1,1,3.7059
龙岗,1,1,3.5108
龙岗,1,1,4.4505
龙岗,1,1,3.4671
龙岗,1,1,2.5142
龙岗,0,1,3.8943
龙岗,1,1,4.925
龙岗,1,1,5.4766
龙岗,1,1,3.57
龙岗,1,1,3.2635
龙岗,1,0,4.6226
龙岗,1,1,5.4417
龙岗,1,1,6.1528
龙岗,1,1,4.7212
龙岗,0,0,2.7954
龙岗,1,0,3.9254
龙岗,1,0,4.8234
龙岗,1,1,2.4915
龙岗,0,1,1.7381
龙岗,1,1,6.6454
龙岗,1,0,2.3641
龙岗,0,0,2.3484
龙岗,1,1,5.2977
龙岗,1,0,4.3578
龙岗,1,0,5.6105
龙岗,1,1,4.1078
龙岗,1,1,4.4739
龙岗,0,0,2.8643
龙岗,1,0,2.8585
龙岗,1,1,4.3922
龙岗,1,1,5.0376
龙岗,1,1,7.9755
龙岗,1,0,3.5444
龙岗,0,1,3.9123
龙岗,1,1,3.5709
龙岗,1,1,3.8346
龙岗,1,1,3.7343
龙岗,0,0,2.4374
龙岗,1,1,4.4148
龙岗,1,0,4.6386
龙岗,1,1,2.7309
龙岗,0,0,2.9657
龙岗,1,1,2.3424
龙岗,1,1,4.9016
龙岗,1,0,8.3115
龙岗,1,0,2.1791
龙岗,1,1,5.3027
龙岗,1,1,3.5811
龙岗,1,1,3.0073
龙岗,1,0,7.523
龙岗,1,1,4.009
龙岗,0,0,2.5973
龙岗,1,1,6.207
龙岗,1,1,2.6936
龙岗,1,1,3.5798
龙岗,1,1,4.1607
龙岗,1,0,2.5183
龙岗,1,0,3.5771
龙岗,0,0,2.5706
龙岗,1,0,3.8532
龙岗,1,1,2.8147
龙岗,1,1,3.9238
龙岗,0,0,2.6325
龙岗,1,0,5.2001
龙岗,1,1,7.6123
龙岗,0,0,6.8485
龙岗,0,0,2.7612
龙岗,1,1,4.9696
龙岗,1,0,2.4907
龙岗,1,1,5.9476
龙岗,1,1,3.6564
龙岗,1,1,5.3737
龙岗,1,1,2.8084
龙岗,1,1,3.8946
龙岗,0,0,3.3405
龙岗,0,1,3.9093
龙岗,1,1,3.0338
龙岗,1,1,3.563
龙岗,0,0,2.2067
龙岗,1,1,3.6787
龙岗,1,1,2.5541
龙岗,1,1,2.8675
龙岗,1,1,6.1501
龙岗,0,0,2.23
龙岗,1,1,3.2959
龙岗,1,0,3.9255
龙岗,1,1,5.4898
龙岗,1,0,2.3436
龙岗,1,1,2.9939
龙岗,1,1,5.0631
龙岗,0,0,2.6349
龙岗,1,0,3.3621
龙岗,1,0,3.3011
龙岗,1,1,5.0992
龙岗,1,1,4.9071
龙岗,0,0,2.4048
龙岗,1,1,3.4877
龙岗,1,1,3.7612
龙岗,1,1,4.9077
龙岗,1,1,2.9708
龙岗,1,1,5.0392
龙岗,1,1,4.7196
龙岗,0,1,3.6615
龙岗,1,0,3.0821
龙岗,1,1,6.0607
龙岗,1,1,2.519
龙岗,1,0,3.7773
龙岗,1,1,3.0949
龙岗,1,1,4.2815
龙岗,0,1,3.125
龙岗,0,0,2.2448
龙岗,0,0,2.3542
龙岗,1,1,4.58
龙岗,1,0,3.3205
龙岗,1,1,3.5785
龙岗,1,1,3.7585
龙岗,1,0,3.3469
龙岗,1,0,4.3112
龙岗,1,1,5.0235
龙岗,1,1,2.1155
龙岗,1,0,4.6719
龙岗,1,1,3.3707
龙岗,1,1,3.8669
龙岗,1,1,6.1144
龙岗,1,1,3.3897
龙岗,1,1,5.6962
龙岗,1,0,3.3661
龙岗,1,1,3.2677
龙岗,1,0,3.3898
龙岗,1,1,3.2629
龙岗,0,1,2.9484
龙岗,1,0,3.2515
龙岗,1,1,4.0485
龙岗,1,1,3.015
龙岗,1,1,2.8766
龙岗,1,0,3.541
龙岗,1,0,3.4527
龙岗,0,1,4.0327
龙岗,1,1,4.8678
龙岗,1,0,2.9376
龙岗,1,1,4.0223
龙岗,0,1,4.2919
龙岗,1,1,3.6938
龙岗,1,1,4.4545
龙岗,0,0,5.0525
龙岗,1,1,2.8228
龙岗,1,1,3.4638
龙岗,1,1,5.0594
龙岗,1,0,3.0392
龙岗,1,1,5.8626
龙岗,1,1,3.5918
龙岗,1,1,6.0894
龙岗,0,1,6.642
龙岗,1,0,5.0567
龙岗,1,0,2.8588
龙岗,1,1,2.8109
龙岗,1,1,5.8765
龙岗,1,1,2.0472
龙岗,0,0,2.5461
龙岗,1,1,2.5995
龙岗,1,1,2.878
龙岗,1,0,5.4302
龙岗,1,0,4.0558
龙岗,1,0,3.3015
龙岗,1,0,3.5394
龙岗,1,1,2.6311
龙岗,1,1,2.7173
龙岗,1,0,4.3452
龙岗,1,0,6.7568
龙岗,1,1,3.1456
龙岗,1,1,5.8929
龙岗,1,1,3.3152
龙岗,1,0,6.6417
龙岗,0,1,5.9162
龙岗,0,1,2.2472
龙岗,1,1,2.6119
龙岗,1,1,5.5364
龙岗,1,0,2.348
龙岗,1,1,7.1516
龙岗,1,1,4.0806
龙岗,1,0,2.3077
龙岗,1,1,1.6649
龙岗,1,1,2.9299
龙岗,1,0,3.2952
龙岗,1,1,3.4229
龙岗,1,0,3.4647
龙岗,1,1,2.3501
龙岗,1,1,6.4963
龙岗,0,0,6.6297
龙岗,1,0,3.604
龙岗,1,0,3.0353
龙岗,1,0,5.7331
龙岗,1,1,4.1491
龙岗,1,0,2.637
龙岗,0,1,3.0725
龙岗,1,0,6.8863
龙岗,1,0,2.7861
龙岗,0,1,3.4579
龙岗,1,0,3.3794
龙岗,1,0,5.6547
龙岗,1,1,2.1988
龙岗,1,1,3.3682
龙岗,1,0,2.6263
龙岗,1,1,3.9159
龙岗,1,1,2.7119
龙岗,1,1,3.5188
龙岗,1,1,2.2601
龙岗,1,1,5.0346
龙岗,0,0,2.747
龙岗,1,0,2.6498
龙岗,1,0,3.8944
龙岗,1,1,5.336
龙岗,1,1,3.3045
龙岗,1,1,11.5781
龙岗,0,0,3.7403
龙岗,1,1,3.7129
龙岗,1,1,7.2402
龙岗,0,1,3.1545
龙岗,1,0,6.25
龙岗,1,1,5.7954
龙岗,1,1,2.3868
龙岗,1,1,4.6065
龙岗,1,1,6.2177
龙岗,1,1,2.7408
龙岗,0,1,3.5385
龙岗,1,0,3.4283
龙岗,0,1,3.385
龙岗,1,1,5.4677
龙岗,1,1,5.033
龙岗,1,1,5.4471
龙岗,1,1,4.1372
龙岗,1,1,2.9762
龙岗,1,0,3.4628
龙岗,0,1,3.5134
龙岗,1,1,3.1928
龙岗,1,1,3.4835
龙岗,1,1,4.8175
龙岗,1,1,3.3615
龙岗,1,1,5.2369
龙岗,1,1,5.3855
龙岗,0,0,3.4251
龙岗,1,0,3.9844
龙岗,1,1,2.189
龙岗,1,0,2.4902
龙岗,1,0,1.8024
龙岗,0,1,3.2571
龙岗,1,1,2.8576
龙岗,0,0,3.6555
龙岗,1,0,3.9181
龙岗,1,1,3.4827
龙岗,1,1,3.6951
龙岗,1,1,3.1873
龙岗,1,0,5.0171
龙岗,1,1,2.4532
龙岗,1,0,3.6222
龙岗,0,1,3.1384
龙岗,1,0,5.4572
龙岗,1,1,2.907
龙岗,0,1,2.3875
龙岗,1,0,2.2277
龙岗,1,0,1.6315
龙岗,1,1,4.0603
龙岗,1,1,5.1713
龙岗,1,1,5.8448
龙岗,1,1,4.2487
龙岗,1,0,6.0094
龙岗,1,0,1.6747
龙岗,0,0,2.4033
龙岗,1,1,6.0355
龙岗,1,1,4.3104
龙岗,1,1,4.8614
龙岗,1,1,5.1342
龙岗,1,1,2.4855
龙岗,1,0,4.6569
龙岗,1,0,7.2682
龙岗,1,0,3.7473
龙岗,1,0,2.9228
龙岗,1,0,2.7825
龙岗,1,1,3.6299
龙岗,1,0,7.1179
龙岗,0,0,2.1566
龙岗,1,1,7.3683
龙岗,1,1,10.0697
龙岗,1,0,1.6564
龙岗,1,0,2.1083
龙岗,1,1,3.4187
龙岗,0,0,3.292
龙岗,1,1,3.5079
龙岗,1,0,6.564
龙岗,1,1,4.8952
龙岗,1,1,2.9938
龙岗,1,1,3.8956
龙岗,1,1,3.9277
龙岗,1,1,2.6164
龙岗,1,1,4.1195
龙岗,0,0,2.6346
龙岗,1,0,2.0619
龙岗,1,1,3.0276
龙岗,1,0,3.0101
龙岗,1,1,3.3899
龙岗,1,0,1.9103
龙岗,1,1,7.8201
龙岗,1,1,4.4786
龙岗,1,1,3.0203
龙岗,1,0,3.5617
龙岗,1,0,2.2447
龙岗,1,1,6.4279
龙岗,1,0,2.7907
龙岗,1,1,3.2189
龙岗,1,0,2.2837
龙岗,1,1,2.7
龙岗,1,1,5.8131
龙岗,1,0,2.8184
龙岗,1,1,4.7442
龙岗,0,1,3.9259
龙岗,1,1,5.6784
龙岗,1,0,3.2521
龙岗,1,0,2.7661
龙岗,1,1,3.4364
龙岗,0,1,2.8973
龙岗,1,0,3.983
龙岗,1,1,2.6387
龙岗,1,1,3.093
龙岗,1,1,6.5886
龙岗,1,1,4.5279
龙岗,1,1,2.4305
龙岗,1,1,3.9285
龙岗,1,1,2.2805
龙岗,0,1,2.9484
龙岗,1,1,2.6364
龙岗,1,1,3.5422
龙岗,1,1,3.7608
龙岗,1,1,3.1497
龙岗,1,0,3.783
龙岗,1,0,3.0372
龙岗,1,1,3.5041
龙岗,0,0,2.305
龙岗,0,1,3.4807
龙岗,1,0,3.1987
龙岗,1,1,4.6986
龙岗,1,0,2.3218
龙岗,0,1,4.1484
龙岗,1,0,2.1059
龙岗,1,1,2.9247
龙岗,1,1,3.9448
龙岗,0,0,2.7781
龙岗,1,1,5.8685
龙岗,1,1,3.1278
龙岗,1,1,1.872
龙岗,1,0,2.1562
龙岗,1,1,3.8304
龙岗,1,1,2.3384
龙岗,1,0,3.8652
龙岗,1,0,4.9029
龙岗,0,0,2.1677
龙岗,1,0,3.641
龙岗,1,1,6.0748
龙岗,1,1,5.4595
龙岗,1,0,2.0834
龙岗,1,1,4.7682
龙岗,1,1,2.4026
龙岗,1,1,3.2059
龙岗,1,1,3.3921
龙岗,1,0,4.4558
龙岗,1,1,2.2112
龙岗,1,0,2.1606
龙岗,1,0,2.9635
龙岗,1,0,4.07
龙岗,1,0,1.6924
龙岗,1,1,3.3635
龙岗,0,0,4.819
龙岗,1,1,3.4644
龙岗,1,1,2.9067
龙岗,1,1,2.2223
龙岗,1,0,5.7179
龙岗,1,1,2.719
龙岗,1,0,4.1162
龙岗,1,1,6.127
龙岗,1,0,3.1591
龙岗,1,0,2.7548
龙岗,1,1,1.1807
龙岗,1,1,3.5767
龙岗,1,0,3.118
龙岗,1,1,7.5365
龙岗,1,1,3.9694
龙岗,0,0,2.1689
龙岗,1,1,4.9325
龙岗,0,0,2.2882
龙岗,1,1,3.3947
龙岗,1,1,10.5664
龙岗,1,1,2.7974
龙岗,0,1,3.6649
龙岗,0,1,2.304
龙岗,1,1,5.0773
龙岗,1,1,4.856
龙岗,0,1,5.9888
龙岗,1,1,3.9236
龙岗,1,1,5.9472
龙岗,1,1,6.5947
龙岗,1,1,2.9612
龙岗,1,0,4.4928
龙岗,1,1,4.0462
龙岗,1,1,3.5444
龙岗,1,1,6.2116
龙岗,1,1,2.3808
龙岗,0,1,3.6279
龙岗,1,1,10.3485
龙岗,0,1,3.3593
龙岗,1,1,6.4201
龙岗,0,1,4.1158
龙岗,0,0,2.2546
龙岗,1,1,3.8984
龙岗,1,1,3.8005
龙岗,0,0,3.9896
龙岗,1,1,6.1209
龙岗,1,1,2.8708
龙岗,1,0,3.927
龙岗,1,1,4.1733
龙岗,1,0,6.4812
龙岗,1,1,1.2819
龙岗,1,0,4.6639
龙岗,1,1,4.2303
龙岗,1,1,6.3247
龙岗,1,0,1.4104
龙岗,1,0,3.1263
龙岗,1,0,2.9667
龙岗,1,1,2.9348
龙岗,1,1,3.7909
龙岗,1,0,4.2303
龙岗,1,0,4.9711
龙岗,1,0,2.2252
龙岗,1,1,4.1504
龙岗,1,1,3.6707
龙岗,1,0,3.64
龙岗,1,1,4.8469
龙岗,1,1,4.9746
龙岗,1,0,5.0192
龙岗,1,1,5.8457
龙岗,1,0,2.6191
龙岗,0,1,11.231
龙岗,1,1,5.2381
龙岗,0,0,3.9865
龙岗,1,0,4.1574
龙岗,1,0,2.3529
龙岗,1,1,3.8239
龙岗,1,1,4.0399
龙岗,1,0,2.9423
龙岗,1,1,3.0976
龙岗,1,0,5.2566
龙岗,1,1,2.8063
龙岗,1,1,4.7307
龙岗,1,0,3.2176
龙岗,0,1,3.0365
龙岗,1,0,3.6356
龙岗,1,1,6.9923
龙岗,1,0,2.0625
龙岗,1,0,2.6774
龙岗,1,1,4.3068
龙岗,1,0,8.356
龙岗,1,1,2.2148
龙岗,1,0,5.1401
龙岗,1,1,3.7955
龙岗,0,1,2.4306
龙岗,1,1,2.9058
龙岗,1,1,2.8527
龙岗,1,1,3.2148
龙岗,1,0,2.2235
龙岗,1,1,5.8024
龙岗,1,1,2.6681
龙岗,1,1,3.6135
龙岗,0,0,4.028
龙岗,1,1,3.4342
龙岗,1,0,2.2973
龙岗,1,1,4.2481
龙岗,1,1,7.3887
龙岗,1,1,5.9026
龙岗,1,0,2.5932
龙岗,1,1,2.3249
龙岗,1,0,4.6275
龙岗,1,1,4.0398
龙岗,1,0,3.3334
龙岗,0,1,3.1734
龙岗,0,0,3.0882
龙岗,1,0,1.9957
龙岗,1,1,2.5745
龙岗,1,0,2.8031
龙岗,1,1,2.1532
龙岗,1,1,2.7943
龙岗,1,0,8.1715
龙岗,0,1,1.7114
龙岗,1,1,1.9921
龙岗,1,0,5.3931
龙岗,1,0,5.9075
龙岗,1,1,2.7568
龙岗,1,1,3.4227
龙岗,0,1,3.7302
龙岗,1,1,3.9273
龙岗,1,1,2.9284
龙岗,0,1,2.4398
龙岗,0,1,5.1239
龙岗,1,1,2.8086
龙岗,1,0,4.2238
龙岗,1,1,2.9472
龙岗,1,1,6.2417
龙岗,1,1,4.8417
龙岗,1,0,2.3283
龙岗,1,1,2.4883
龙岗,1,0,4.2463
龙岗,0,0,2.2306
龙岗,1,0,2.3762
龙岗,1,0,3.172
龙岗,1,1,5.4957
龙岗,1,1,3.2778
龙岗,1,0,2.568
龙岗,1,1,2.6911
龙岗,1,0,2.1929
龙岗,1,1,2.7787
龙岗,1,1,3.7239
龙岗,1,0,1.6117
龙岗,1,1,4.4875
龙岗,1,0,3.8306
龙岗,1,0,3.1747
龙岗,1,1,7.3106
龙岗,1,1,3.7648
龙岗,1,1,4.7752
龙岗,1,0,3.5694
龙岗,1,1,2.2616
龙岗,1,1,5.1414
龙岗,0,1,2.6266
龙岗,0,1,1.7414
龙岗,1,1,2.4273
龙岗,1,1,2.7143
龙岗,1,0,1.8367
龙岗,0,0,2.3434
龙岗,0,1,2.9118
龙岗,1,0,2.9925
龙岗,1,1,4.99
龙岗,1,1,3.2851
龙岗,1,0,1.7714
龙岗,1,1,2.8942
龙岗,1,0,3.947
龙岗,1,1,2.4212
龙岗,1,0,3.533
龙岗,1,1,2.6502
龙岗,1,0,3.1092
龙岗,1,1,8.091
龙岗,1,0,2.8837
龙岗,1,1,6.0455
龙岗,1,1,4.1552
龙岗,0,0,4.6185
龙岗,0,0,3.6981
龙岗,1,1,3.8851
龙岗,1,0,5.0808
龙岗,1,1,3.1431
龙岗,1,0,2.3607
龙岗,0,1,4.083
龙岗,1,0,8.9042
龙岗,1,0,4.679
龙岗,1,1,3.762
龙岗,1,0,3.7537
龙岗,1,1,2.9586
龙岗,1,1,3.4098
龙岗,0,1,2.9957
龙岗,1,1,2.9175
龙岗,1,0,3.7503
龙岗,0,1,2.9678
龙岗,1,1,4.079
龙岗,1,1,3.1008
龙岗,0,1,2.4182
龙岗,1,1,2.1372
龙岗,1,0,2.0777
龙岗,0,1,4.337
龙岗,1,0,3.6361
龙岗,1,1,3.6327
龙岗,1,0,2.8749
龙岗,1,1,5.6819
龙岗,0,0,2.8467
龙岗,1,0,2.79
龙岗,1,0,3.0405
龙岗,1,1,5.0562
龙岗,1,1,3.8505
龙岗,1,1,3.3273
龙岗,0,0,3.0789
龙岗,1,1,2.1566
龙岗,0,0,3.3319
龙岗,1,1,5.1551
龙岗,1,0,3.24
龙岗,1,1,6.398
龙岗,1,1,3.0061
龙岗,1,1,3.5936
龙岗,1,1,4.362
龙岗,1,0,3.0036
龙岗,1,0,3.6818
龙岗,1,1,4.4306
龙岗,1,0,6.5812
龙岗,1,1,3.6323
龙岗,1,1,3.3021
龙岗,0,1,4.4033
龙岗,1,1,2.8405
龙岗,0,1,1.9207
龙岗,1,0,4.0338
龙岗,0,1,2.2641
龙岗,1,1,3.3443
龙岗,0,0,2.7455
龙岗,1,1,7.2763
龙岗,1,1,2.8794
龙岗,1,0,1.7295
龙岗,1,1,2.5268
龙岗,0,0,5.1623
龙岗,1,0,4.4513
龙岗,1,1,6.862
龙岗,1,1,3.952
龙岗,1,1,4.265
龙岗,1,1,4.4679
龙岗,1,0,3.6191
龙岗,1,0,3.5827
龙岗,1,0,2.5422
龙岗,1,0,3.7365
龙岗,1,1,4.917
龙岗,0,1,2.2984
龙岗,1,1,3.9555
龙岗,1,1,4.0775
龙岗,0,1,2.6376
龙岗,1,0,5.3598
龙岗,1,1,2.8355
龙岗,1,1,3.7195
龙岗,1,0,4.7192
龙岗,0,0,3.8372
龙岗,0,1,5.8112
龙岗,1,1,5.9786
龙岗,1,1,2.3683
龙岗,1,0,5.4318
龙岗,1,1,4.6022
龙岗,0,0,3.2561
龙岗,1,1,2.897
龙岗,1,0,5.1568
龙岗,1,1,3.5198
龙岗,1,1,7.4434
龙岗,1,0,3.1543
龙岗,1,0,3.3404
龙岗,1,1,6.1132
龙岗,1,0,3.965
龙岗,1,1,3.4457
龙岗,1,1,7.4118
龙岗,1,1,7.1292
龙岗,1,1,2.9957
龙岗,1,0,4.6156
龙岗,1,0,5.5938
龙岗,1,1,3.5542
龙岗,1,1,2.6688
龙岗,0,1,5.3085
龙岗,1,1,2.896
龙岗,1,1,3.3113
龙岗,1,1,4.2993
龙岗,1,1,2.0174
龙岗,0,0,2.7641
龙岗,1,1,3.5677
龙岗,1,1,3.2621
龙岗,1,1,5.0248
龙岗,1,1,3.0997
龙岗,1,0,3.1608
龙岗,1,0,3.3278
龙岗,1,1,4.0886
龙岗,1,1,4.4354
龙岗,1,0,2.2102
龙岗,1,1,4.5141
龙岗,0,0,2.8467
龙岗,1,1,2.6729
龙岗,1,1,6.7679
龙岗,1,1,4.0983
龙岗,1,1,4.8489
龙岗,1,0,3.4411
龙岗,1,1,2.8439
龙岗,1,1,5.3084
龙岗,0,1,5.4026
龙岗,1,1,4.8237
龙岗,1,1,4.4221
龙岗,1,1,5.9034
龙岗,1,0,4.928
龙岗,1,1,6.0035
龙岗,1,1,3.1349
龙岗,1,1,4.3459
龙岗,1,1,3.6028
龙岗,1,1,3.4959
龙岗,1,0,3.7066
龙岗,0,0,2.6613
龙岗,1,0,3.854
龙岗,1,1,3.3888
龙岗,1,0,1.9694
龙岗,1,1,3.2954
龙岗,1,0,4.0463
龙岗,0,1,3.557
龙岗,1,1,5.6393
龙岗,0,1,2.0083
龙岗,1,1,3.4077
龙岗,0,1,3.2819
龙岗,1,1,5.9095
龙岗,1,1,3.6032
龙岗,1,0,2.5621
龙岗,0,1,3.1808
龙岗,1,0,3.8501
龙岗,1,1,3.8423
龙岗,1,0,7.6906
龙岗,1,1,2.783
龙岗,0,0,2.3067
龙岗,1,1,3.1643
龙岗,1,1,2.9076
龙岗,0,1,3.6426
龙岗,1,0,5.8664
龙岗,1,1,3.9526
龙岗,1,1,8.2919
龙岗,1,0,4.2556
龙岗,1,0,7.5334
龙岗,1,1,3.6817
龙岗,1,0,2.0989
龙岗,1,1,3.2432
龙岗,1,1,4.135
龙岗,0,1,5.38
龙岗,1,1,3.5906
龙岗,1,1,6.4835
龙岗,1,0,3.2096
龙岗,1,0,2.9884
龙岗,1,1,3.4901
龙岗,1,1,2.9726
龙岗,1,0,2.4606
龙岗,1,1,3.5105
龙岗,1,1,5.0331
龙岗,1,1,3.4892
龙岗,1,1,4.189
龙岗,0,1,3.7662
龙岗,1,0,2.2313
龙岗,1,1,3.7742
龙岗,1,0,4.1112
龙岗,1,1,3.228
龙岗,0,1,5.6856
龙岗,1,0,4.0893
龙岗,1,0,3.268
龙岗,0,0,2.322
龙岗,1,1,5.5317
龙岗,0,1,4.0491
龙岗,1,1,3.9216
龙岗,1,0,2.8489
龙岗,1,1,5.8255
龙岗,1,1,5.9062
龙岗,1,1,3.6071
龙岗,1,1,3.1538
龙岗,1,1,6.4971
龙岗,1,0,2.9204
龙岗,1,1,4.2199
龙岗,1,1,2.7947
龙岗,1,1,4.2935
龙岗,1,1,3.5891
龙岗,1,1,5.2109
龙岗,1,1,4.1462
龙岗,1,0,4.0096
龙岗,1,1,3.7062
龙岗,1,1,3.1958
龙岗,0,0,3.1667
龙岗,1,1,2.125
龙岗,1,1,3.7766
龙岗,1,1,3.6821
龙岗,1,0,3.024
龙岗,1,1,2.8268
龙岗,1,1,3.3532
龙岗,1,1,2.6755
龙岗,1,1,2.1974
龙岗,1,0,3.129
龙岗,1,1,2.9863
龙岗,0,1,3.926
龙岗,1,1,4.7555
龙岗,1,1,4.8576
龙岗,1,1,3.7171
龙岗,1,1,4.0062
龙岗,1,1,2.973
龙岗,1,1,3.4237
龙岗,1,1,3.3297
龙岗,1,1,4.375
龙岗,1,1,5.5795
龙岗,1,1,3.0299
龙岗,0,0,2.6762
龙岗,1,0,4.4278
龙岗,1,0,4.701
龙岗,1,1,2.968
龙岗,1,1,6.4842
龙岗,1,0,3.2525
龙岗,1,1,2.3624
龙岗,1,1,2.1812
龙岗,1,1,3.6633
龙岗,1,1,4.6411
龙岗,1,1,3.0679
龙岗,1,1,2.9047
龙岗,1,1,5.774
龙岗,1,1,3.5317
龙岗,1,1,5.6714
龙岗,1,1,2.0186
龙岗,1,0,3.1059
龙岗,1,1,6.1516
龙岗,1,1,2.9843
龙岗,1,1,4.995
龙岗,1,1,5.092
龙岗,1,1,7.2592
龙岗,1,1,3.8991
龙岗,1,1,4.4907
龙岗,1,1,4.4783
龙岗,1,1,2.4619
龙岗,1,1,4.1968
龙岗,1,1,2.8773
龙岗,1,0,3.9871
龙岗,1,0,4.009
龙岗,1,0,4.0914
龙岗,0,0,4.9475
龙岗,1,1,5.9989
龙岗,1,1,5.521
龙岗,1,1,6.8307
龙岗,1,0,7.8853
龙岗,1,1,3.7911
龙岗,1,1,2.8242
龙岗,1,0,2.5785
龙岗,0,0,2.5861
龙岗,1,1,3.5394
龙岗,1,1,3.5787
龙岗,1,1,4.9269
龙岗,0,1,3.5436
龙岗,1,0,4.8251
龙岗,1,0,2.6799
龙岗,1,0,2.6441
龙岗,1,1,5.3067
龙岗,1,1,5.8343
龙岗,1,1,3.3743
龙岗,1,1,3.6316
龙岗,1,1,2.5115
龙岗,1,0,2.8727
龙岗,0,1,5.3907
龙岗,1,1,2.9181
龙岗,1,1,3.2234
龙岗,1,1,2.9208
龙岗,1,0,2.0625
龙岗,1,1,3.56
龙岗,1,1,3.9278
龙岗,1,1,3.501
龙岗,1,0,3.8648
龙岗,1,1,3.3939
龙岗,1,1,5.199
龙岗,1,1,4.1012
龙岗,1,1,3.488
龙岗,1,1,3.8203
龙岗,1,0,2.8425
龙岗,0,0,2.1688
龙岗,1,1,3.4865
龙岗,1,1,5.6471
龙岗,1,1,3.5513
龙岗,1,0,3.747
龙岗,1,1,3.7539
龙岗,1,1,4.1513
龙岗,1,0,7.9532
龙岗,1,1,3.829
龙岗,0,0,6.2693
龙岗,0,0,2.6603
龙岗,1,1,2.5178
龙岗,0,1,3.2472
龙岗,1,0,3.8047
龙岗,1,0,2.3418
龙岗,1,1,4.7634
龙岗,1,0,3.1194
龙岗,1,0,3.6541
龙岗,1,0,7.7816
龙岗,1,1,5.9465
龙岗,1,0,2.6677
龙岗,1,1,2.3197
龙岗,1,1,4.0294
龙岗,1,0,3.8989
龙岗,0,1,4.0783
龙岗,1,1,4.717
龙岗,1,1,3.3371
龙岗,1,1,4.8246
龙岗,1,1,2.5
龙岗,1,1,3.3759
龙岗,1,1,2.7291
龙岗,1,0,3.9456
龙岗,1,1,3.2235
龙岗,1,0,3.4122
龙岗,1,1,2.2665
龙岗,1,1,3.2814
龙岗,1,0,3.4158
龙岗,0,0,2.9678
龙岗,0,1,2.6574
龙岗,1,1,2.7577
龙岗,1,0,4.4058
龙岗,1,0,2.303
龙岗,0,0,3.0004
龙岗,0,0,3.8204
龙岗,0,0,3.2363
龙岗,1,1,3.5734
龙岗,1,0,5.3671
龙岗,1,1,5.9303
龙岗,1,1,5.2632
龙岗,1,1,3.2805
龙岗,1,1,5.2962
龙岗,1,0,6.2821
龙岗,1,0,3.5619
龙岗,1,1,2.9278
龙岗,0,0,2.6355
龙岗,1,1,3.7397
龙岗,1,1,5.1292
龙岗,0,1,5.4372
龙岗,0,1,3.7008
龙岗,1,0,2.2065
龙岗,1,1,5.1553
龙岗,1,1,3.4716
龙岗,1,1,5.4978
龙岗,1,0,4.3056
龙岗,1,0,7.9238
龙岗,1,1,2.5815
龙岗,1,0,4.3962
龙岗,1,0,3.9456
龙岗,1,0,7.6294
龙岗,1,0,3.3588
龙岗,0,0,2.4652
龙岗,1,0,2.3222
龙岗,1,1,2.7909
龙岗,1,0,3.7537
龙岗,1,1,3.7607
龙岗,0,0,3.2032
龙岗,1,1,5.2422
龙岗,1,1,3.4901
龙岗,1,0,5.0745
龙岗,1,0,4.7269
龙岗,1,1,2.3917
龙岗,1,1,3.6364
龙岗,1,0,5.5433
龙岗,1,1,4.0635
龙岗,1,0,5.1425
龙岗,0,0,4.4305
龙岗,1,1,3.1835
龙岗,1,1,3.8156
龙岗,1,0,2.7677
龙岗,0,0,3.7223
龙岗,1,0,4.9888
龙岗,1,1,3.3813
龙岗,1,1,4.1679
龙岗,1,0,3.8023
龙岗,1,0,5.1413
龙岗,1,1,3.4761
龙岗,1,0,2.5531
龙岗,1,1,5.1471
龙岗,1,0,3.5124
龙岗,1,1,4.7393
龙岗,1,1,3.0646
龙岗,1,1,4.1776
龙岗,1,0,3.2559
