district,roomnum,hall,AREA,C_floor,school,subway,per_price,total_price,source_file,is_near_subway
龙华,2,2,81.68,low,1,1,3.8565,315.0,sz_longhua_2025.xlsx,1
龙华,4,2,101.35,middle,1,1,3.0291,307.0,sz_longhua_2025.xlsx,1
龙华,3,2,82.06,high,0,1,4.9354,405.0,sz_longhua_2025.xlsx,1
龙华,3,2,74.93,middle,0,1,4.4708,335.0,sz_longhua_2025.xlsx,1
龙华,2,2,70.11,low,0,0,5.4913,385.0,sz_longhua_2025.xlsx,0
龙华,3,2,117.96,high,1,1,3.8233,451.0,sz_longhua_2025.xlsx,1
龙华,3,2,82.0,middle,0,1,4.5365,372.0,sz_longhua_2025.xlsx,1
龙华,4,2,87.1,high,1,1,6.1423,535.0,sz_longhua_2025.xlsx,1
龙华,2,2,81.23,middle,1,1,3.3238,270.0,sz_longhua_2025.xlsx,1
龙华,5,2,118.16,high,1,1,6.2457,738.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,middle,1,1,4.0,320.0,sz_longhua_2025.xlsx,1
龙华,4,2,139.55,low,1,1,3.9412,550.0,sz_longhua_2025.xlsx,1
龙华,4,2,88.65,low,1,1,6.52,578.0,sz_longhua_2025.xlsx,1
龙华,3,2,79.56,middle,0,1,5.191,413.0,sz_longhua_2025.xlsx,1
龙华,3,2,123.97,middle,1,1,5.0415,625.0,sz_longhua_2025.xlsx,1
龙华,4,2,184.49,low,0,1,7.0356,1298.0,sz_longhua_2025.xlsx,1
龙华,5,2,165.52,low,1,1,4.3499,720.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.4,middle,1,1,4.9217,440.0,sz_longhua_2025.xlsx,1
龙华,4,2,169.08,middle,0,1,6.2751,1061.0,sz_longhua_2025.xlsx,1
龙华,2,2,75.4,middle,0,0,3.7798,285.0,sz_longhua_2025.xlsx,0
龙华,4,2,100.35,middle,1,1,3.8365,385.0,sz_longhua_2025.xlsx,1
龙华,2,2,68.99,low,0,1,3.0439,210.0,sz_longhua_2025.xlsx,1
龙华,2,2,65.99,low,0,1,3.9551,261.0,sz_longhua_2025.xlsx,1
龙华,2,2,77.06,low,1,1,3.2312,249.0,sz_longhua_2025.xlsx,1
龙华,4,2,128.47,low,1,1,4.826,620.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,low,0,1,3.5571,249.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.8,middle,1,1,3.4409,309.0,sz_longhua_2025.xlsx,1
龙华,4,2,143.94,middle,1,1,4.0155,578.0,sz_longhua_2025.xlsx,1
龙华,4,2,128.75,low,1,1,7.2077,928.0,sz_longhua_2025.xlsx,1
龙华,4,2,158.51,high,1,1,10.0876,1599.0,sz_longhua_2025.xlsx,1
龙华,4,2,104.58,middle,1,1,7.793,815.0,sz_longhua_2025.xlsx,1
龙华,3,2,79.37,high,0,1,4.4727,355.0,sz_longhua_2025.xlsx,1
龙华,1,0,31.44,middle,1,0,5.1526,162.0,sz_longhua_2025.xlsx,0
龙华,4,2,112.31,low,0,1,4.3629,490.0,sz_longhua_2025.xlsx,1
龙华,2,2,76.73,low,1,1,3.7534,288.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.72,low,0,1,5.4391,488.0,sz_longhua_2025.xlsx,1
龙华,3,2,78.41,middle,0,1,5.4202,425.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,low,0,1,4.2375,339.0,sz_longhua_2025.xlsx,1
龙华,4,2,116.01,high,0,1,4.7409,550.0,sz_longhua_2025.xlsx,1
龙华,3,2,84.47,high,1,1,3.5409,299.1,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,low,0,1,3.15,252.0,sz_longhua_2025.xlsx,1
龙华,3,2,84.24,low,0,1,5.9947,505.0,sz_longhua_2025.xlsx,1
龙华,3,2,102.68,low,1,1,4.3825,450.0,sz_longhua_2025.xlsx,1
龙华,5,2,119.04,high,1,1,3.6542,435.0,sz_longhua_2025.xlsx,1
龙华,5,2,124.89,high,0,1,4.9643,620.0,sz_longhua_2025.xlsx,1
龙华,1,2,51.85,middle,0,1,3.0858,160.0,sz_longhua_2025.xlsx,1
龙华,3,2,91.7,high,0,1,4.0894,375.0,sz_longhua_2025.xlsx,1
龙华,2,2,65.11,high,0,1,4.5922,299.0,sz_longhua_2025.xlsx,1
龙华,4,2,121.0,middle,1,1,3.1818,385.0,sz_longhua_2025.xlsx,1
龙华,4,2,105.82,high,1,1,6.4071,678.0,sz_longhua_2025.xlsx,1
龙华,2,1,54.48,middle,0,1,4.9559,270.0,sz_longhua_2025.xlsx,1
龙华,5,2,127.31,low,1,1,6.9122,880.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,low,1,1,4.9571,347.0,sz_longhua_2025.xlsx,1
龙华,2,2,68.54,low,1,1,3.7934,260.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.67,middle,0,1,5.0186,445.0,sz_longhua_2025.xlsx,1
龙华,3,2,94.41,high,0,1,5.6138,530.0,sz_longhua_2025.xlsx,1
龙华,2,2,71.05,high,0,0,4.3631,310.0,sz_longhua_2025.xlsx,0
龙华,3,2,100.44,middle,1,1,3.0366,305.0,sz_longhua_2025.xlsx,1
龙华,5,2,86.73,middle,1,1,5.8803,510.0,sz_longhua_2025.xlsx,1
龙华,3,2,75.47,middle,0,1,4.8761,368.0,sz_longhua_2025.xlsx,1
龙华,4,2,100.0,low,1,1,3.52,352.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.39,high,0,1,5.3137,475.0,sz_longhua_2025.xlsx,1
龙华,4,2,72.5,high,1,0,3.8344,278.0,sz_longhua_2025.xlsx,0
龙华,3,2,78.96,low,0,1,2.9128,230.0,sz_longhua_2025.xlsx,1
龙华,4,2,140.09,high,0,0,3.5691,500.0,sz_longhua_2025.xlsx,0
龙华,3,2,89.31,low,0,0,5.3521,478.0,sz_longhua_2025.xlsx,0
龙华,4,2,159.02,middle,0,1,7.5462,1200.0,sz_longhua_2025.xlsx,1
龙华,4,2,87.04,middle,0,1,4.9402,430.0,sz_longhua_2025.xlsx,1
龙华,4,2,132.83,low,1,1,4.5019,598.0,sz_longhua_2025.xlsx,1
龙华,4,2,94.42,middle,1,1,3.7174,351.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.52,high,1,1,4.9039,439.0,sz_longhua_2025.xlsx,1
龙华,4,2,118.65,high,1,1,4.0876,485.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.82,high,0,1,4.0531,360.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.0,high,1,1,2.8314,252.0,sz_longhua_2025.xlsx,1
龙华,4,2,111.27,high,0,1,6.7403,750.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.0,low,0,0,2.7977,249.0,sz_longhua_2025.xlsx,0
龙华,3,2,89.15,high,0,1,3.3651,300.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,middle,0,1,3.8857,272.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,high,0,1,3.9285,275.0,sz_longhua_2025.xlsx,1
龙华,3,2,82.0,middle,0,1,3.4146,280.0,sz_longhua_2025.xlsx,1
龙华,6,2,202.42,low,1,0,5.4342,1100.0,sz_longhua_2025.xlsx,0
龙华,3,2,88.18,low,1,1,6.9176,610.0,sz_longhua_2025.xlsx,1
龙华,4,2,159.02,low,0,1,8.4894,1350.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.26,middle,1,1,3.4783,307.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,high,0,1,4.4142,309.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.0,low,0,1,2.7954,246.0,sz_longhua_2025.xlsx,1
龙华,6,2,151.96,low,1,1,7.4756,1136.0,sz_longhua_2025.xlsx,1
龙华,2,2,81.23,middle,1,1,3.2623,265.0,sz_longhua_2025.xlsx,1
龙华,3,2,77.97,high,0,1,6.0279,470.0,sz_longhua_2025.xlsx,1
龙华,3,2,78.81,high,0,1,3.9335,310.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,low,1,0,3.9714,278.0,sz_longhua_2025.xlsx,0
龙华,3,2,77.85,middle,1,1,3.5324,275.0,sz_longhua_2025.xlsx,1
龙华,3,2,82.28,low,0,1,3.9863,328.0,sz_longhua_2025.xlsx,1
龙华,2,2,85.46,low,1,1,5.3826,460.0,sz_longhua_2025.xlsx,1
龙华,3,2,81.7,low,0,1,3.88,317.0,sz_longhua_2025.xlsx,1
龙华,3,2,77.94,middle,1,1,3.8234,298.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.8,middle,0,1,5.1801,460.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,middle,0,1,3.25,260.0,sz_longhua_2025.xlsx,1
龙华,3,2,85.06,middle,0,1,3.1624,269.0,sz_longhua_2025.xlsx,1
龙华,2,2,75.56,middle,1,1,5.2938,400.0,sz_longhua_2025.xlsx,1
龙华,4,2,149.86,middle,0,1,5.9455,891.0,sz_longhua_2025.xlsx,1
龙华,3,2,79.0,high,1,1,3.6582,289.0,sz_longhua_2025.xlsx,1
龙华,3,2,113.41,high,1,1,6.7807,769.0,sz_longhua_2025.xlsx,1
龙华,3,2,78.0,high,1,1,3.282,256.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.43,middle,0,1,5.8146,520.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,middle,0,1,3.2375,259.0,sz_longhua_2025.xlsx,1
龙华,3,2,74.62,high,0,1,5.8295,435.0,sz_longhua_2025.xlsx,1
龙华,2,1,49.83,middle,0,1,3.7126,185.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.97,middle,0,1,4.361,388.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.71,high,0,1,5.9745,530.0,sz_longhua_2025.xlsx,1
龙华,3,2,86.01,low,0,1,3.953,340.0,sz_longhua_2025.xlsx,1
龙华,3,2,90.8,high,1,0,4.185,380.0,sz_longhua_2025.xlsx,0
龙华,2,2,51.97,middle,0,1,3.4635,180.0,sz_longhua_2025.xlsx,1
龙华,2,2,84.72,high,0,1,4.4853,380.0,sz_longhua_2025.xlsx,1
龙华,2,1,71.87,low,0,0,4.8699,350.0,sz_longhua_2025.xlsx,0
龙华,2,2,37.83,middle,1,1,4.4937,170.0,sz_longhua_2025.xlsx,1
龙华,3,2,74.22,low,0,1,5.1199,380.0,sz_longhua_2025.xlsx,1
龙华,3,2,72.0,low,0,1,4.6666,336.0,sz_longhua_2025.xlsx,1
龙华,2,2,63.1,middle,0,1,6.3549,401.0,sz_longhua_2025.xlsx,1
龙华,3,2,81.45,high,0,0,4.0392,329.0,sz_longhua_2025.xlsx,0
龙华,3,2,92.0,high,0,0,2.1304,196.0,sz_longhua_2025.xlsx,0
龙华,3,2,89.31,middle,1,1,6.3598,568.0,sz_longhua_2025.xlsx,1
龙华,3,2,121.82,low,0,0,3.1604,385.0,sz_longhua_2025.xlsx,0
龙华,3,2,103.17,middle,1,1,3.7995,392.0,sz_longhua_2025.xlsx,1
龙华,6,3,304.84,middle,1,0,5.2978,1615.0,sz_longhua_2025.xlsx,0
龙华,3,2,87.54,high,1,1,8.6817,760.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.3,middle,1,1,4.3148,381.0,sz_longhua_2025.xlsx,1
龙华,3,2,82.86,middle,0,1,3.9464,327.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.47,high,0,1,5.1995,460.0,sz_longhua_2025.xlsx,1
龙华,4,2,119.58,middle,1,1,5.4356,650.0,sz_longhua_2025.xlsx,1
龙华,2,2,61.53,middle,1,0,3.998,246.0,sz_longhua_2025.xlsx,0
龙华,2,2,78.36,high,1,1,7.9122,620.0,sz_longhua_2025.xlsx,1
龙华,3,2,157.0,low,0,1,8.5987,1350.0,sz_longhua_2025.xlsx,1
龙华,3,2,96.66,high,0,1,4.1175,398.0,sz_longhua_2025.xlsx,1
龙华,7,2,110.93,high,1,0,5.8595,650.0,sz_longhua_2025.xlsx,0
龙华,3,2,124.0,low,0,1,8.0645,1000.0,sz_longhua_2025.xlsx,1
龙华,2,2,78.0,middle,0,0,4.2948,335.0,sz_longhua_2025.xlsx,0
龙华,3,2,87.12,low,1,1,5.3948,470.0,sz_longhua_2025.xlsx,1
龙华,4,2,88.89,high,0,1,5.0511,449.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,middle,0,0,4.1285,289.0,sz_longhua_2025.xlsx,0
龙华,3,2,89.88,middle,0,1,4.7841,430.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.8,middle,1,1,4.7884,430.0,sz_longhua_2025.xlsx,1
龙华,4,2,131.05,high,1,1,9.1568,1200.0,sz_longhua_2025.xlsx,1
龙华,4,2,85.04,low,0,1,4.198,357.0,sz_longhua_2025.xlsx,1
龙华,4,2,105.34,low,1,1,6.3603,670.0,sz_longhua_2025.xlsx,1
龙华,4,2,89.66,middle,0,1,5.9669,535.0,sz_longhua_2025.xlsx,1
龙华,4,2,93.0,middle,0,1,3.3333,310.0,sz_longhua_2025.xlsx,1
龙华,3,2,79.0,high,0,1,2.6202,207.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.0,high,1,1,5.0561,450.0,sz_longhua_2025.xlsx,1
龙华,3,2,84.39,middle,1,1,6.0196,508.0,sz_longhua_2025.xlsx,1
龙华,2,2,73.64,high,1,1,4.9565,365.0,sz_longhua_2025.xlsx,1
龙华,2,2,74.64,middle,1,1,3.0814,230.0,sz_longhua_2025.xlsx,1
龙华,3,2,78.0,middle,0,1,3.3333,260.0,sz_longhua_2025.xlsx,1
龙华,3,2,77.6,low,0,1,4.8711,378.0,sz_longhua_2025.xlsx,1
龙华,2,2,70.9,high,1,0,3.9492,280.0,sz_longhua_2025.xlsx,0
龙华,4,2,87.64,middle,0,1,7.1314,625.0,sz_longhua_2025.xlsx,1
龙华,2,2,75.46,middle,1,0,3.843,290.0,sz_longhua_2025.xlsx,0
龙华,3,2,89.88,middle,1,1,4.7841,430.0,sz_longhua_2025.xlsx,1
龙华,4,2,116.48,low,1,1,3.8633,450.0,sz_longhua_2025.xlsx,1
龙华,4,2,116.48,low,1,1,3.7603,438.0,sz_longhua_2025.xlsx,1
龙华,4,2,116.0,high,1,1,5.1724,600.0,sz_longhua_2025.xlsx,1
龙华,4,2,103.98,middle,1,1,6.3473,660.0,sz_longhua_2025.xlsx,1
龙华,6,2,89.22,low,0,1,6.4447,575.0,sz_longhua_2025.xlsx,1
龙华,4,2,81.0,middle,1,1,4.5925,372.0,sz_longhua_2025.xlsx,1
龙华,4,2,116.0,low,0,1,5.2155,605.0,sz_longhua_2025.xlsx,1
龙华,3,2,77.06,high,0,1,3.893,300.0,sz_longhua_2025.xlsx,1
龙华,4,2,89.26,low,1,1,6.1617,550.0,sz_longhua_2025.xlsx,1
龙华,3,2,77.85,middle,1,1,3.6994,288.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,high,0,1,4.2714,299.0,sz_longhua_2025.xlsx,1
龙华,3,2,110.0,middle,0,0,4.1,451.0,sz_longhua_2025.xlsx,0
龙华,3,2,81.1,middle,1,0,3.4278,278.0,sz_longhua_2025.xlsx,0
龙华,2,1,79.16,middle,1,0,4.8635,385.0,sz_longhua_2025.xlsx,0
龙华,3,2,88.58,high,1,1,4.3011,381.0,sz_longhua_2025.xlsx,1
龙华,5,4,274.1,low,1,1,7.0412,1930.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.17,middle,0,1,4.2727,381.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.44,middle,1,1,8.8195,780.0,sz_longhua_2025.xlsx,1
龙华,3,2,119.2,middle,0,1,4.9328,588.0,sz_longhua_2025.xlsx,1
龙华,4,2,128.49,low,0,1,4.9731,639.0,sz_longhua_2025.xlsx,1
龙华,2,2,71.19,middle,0,1,3.2729,233.0,sz_longhua_2025.xlsx,1
龙华,4,2,118.18,middle,1,1,7.1078,840.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.58,middle,0,1,7.5701,610.0,sz_longhua_2025.xlsx,1
龙华,1,1,44.4,low,1,0,4.8648,216.0,sz_longhua_2025.xlsx,0
龙华,2,2,49.63,low,0,1,5.1984,258.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.66,middle,0,0,4.5341,402.0,sz_longhua_2025.xlsx,0
龙华,2,2,49.74,middle,1,1,5.6292,280.0,sz_longhua_2025.xlsx,1
龙华,5,2,115.15,high,0,1,4.8198,555.0,sz_longhua_2025.xlsx,1
龙华,3,2,101.55,high,1,0,5.416,550.0,sz_longhua_2025.xlsx,0
龙华,3,2,90.79,low,1,0,4.5709,415.0,sz_longhua_2025.xlsx,0
龙华,3,2,86.66,low,1,1,3.0002,260.0,sz_longhua_2025.xlsx,1
龙华,1,1,41.77,middle,1,1,3.2798,137.0,sz_longhua_2025.xlsx,1
龙华,4,2,196.0,middle,0,1,6.5306,1280.0,sz_longhua_2025.xlsx,1
龙华,3,2,76.0,high,0,0,3.5263,268.0,sz_longhua_2025.xlsx,0
龙华,3,2,84.24,low,0,1,6.0541,510.0,sz_longhua_2025.xlsx,1
龙华,4,2,146.57,low,1,1,3.2748,480.0,sz_longhua_2025.xlsx,1
龙华,5,2,303.0,high,1,0,5.1155,1550.0,sz_longhua_2025.xlsx,0
龙华,3,2,90.81,high,1,1,4.7902,435.0,sz_longhua_2025.xlsx,1
龙华,4,2,112.87,low,1,0,4.8728,550.0,sz_longhua_2025.xlsx,0
龙华,4,2,89.72,middle,1,1,4.6812,420.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,low,0,0,3.075,246.0,sz_longhua_2025.xlsx,0
龙华,3,2,89.0,high,1,1,3.0112,268.0,sz_longhua_2025.xlsx,1
龙华,4,2,86.49,low,1,0,3.931,340.0,sz_longhua_2025.xlsx,0
龙华,3,2,118.06,low,1,1,3.7438,442.0,sz_longhua_2025.xlsx,1
龙华,5,2,128.4,high,1,1,8.5669,1100.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.76,high,1,1,6.1051,548.0,sz_longhua_2025.xlsx,1
龙华,3,2,95.19,high,0,1,4.7273,450.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.56,low,1,1,8.9325,800.0,sz_longhua_2025.xlsx,1
龙华,3,2,77.0,high,1,1,4.0389,311.0,sz_longhua_2025.xlsx,1
龙华,2,2,76.06,low,1,1,3.2474,247.0,sz_longhua_2025.xlsx,1
龙华,4,2,96.85,middle,1,1,3.9339,381.0,sz_longhua_2025.xlsx,1
龙华,4,2,112.71,high,1,1,5.483,618.0,sz_longhua_2025.xlsx,1
龙华,5,2,104.8,middle,1,1,4.5324,475.0,sz_longhua_2025.xlsx,1
龙华,3,2,93.55,low,0,1,5.0881,476.0,sz_longhua_2025.xlsx,1
龙华,5,2,200.82,low,1,0,6.4734,1300.0,sz_longhua_2025.xlsx,0
龙华,3,2,73.42,middle,1,1,4.9713,365.0,sz_longhua_2025.xlsx,1
龙华,4,2,114.83,middle,0,1,5.6605,650.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.77,high,1,1,4.5623,405.0,sz_longhua_2025.xlsx,1
龙华,3,2,87.36,middle,0,0,4.8076,420.0,sz_longhua_2025.xlsx,0
龙华,3,2,89.26,low,0,1,5.4895,490.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.0,low,1,0,2.5393,226.0,sz_longhua_2025.xlsx,0
龙华,3,2,62.0,low,1,1,4.7903,297.0,sz_longhua_2025.xlsx,1
龙华,6,1,89.87,low,1,1,5.953,535.0,sz_longhua_2025.xlsx,1
龙华,2,2,70.31,high,1,1,4.6935,330.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.39,middle,1,1,8.6548,765.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.09,low,1,1,4.2092,375.0,sz_longhua_2025.xlsx,1
龙华,1,1,41.23,middle,1,0,5.3359,220.0,sz_longhua_2025.xlsx,0
龙华,4,2,120.98,high,1,1,6.6043,799.0,sz_longhua_2025.xlsx,1
龙华,4,2,110.98,low,0,0,6.7579,750.0,sz_longhua_2025.xlsx,0
龙华,4,2,135.7,middle,0,0,4.3478,590.0,sz_longhua_2025.xlsx,0
龙华,3,2,85.83,middle,1,1,3.7283,320.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,high,0,1,4.4,352.0,sz_longhua_2025.xlsx,1
龙华,5,2,86.95,high,1,1,11.5008,1000.0,sz_longhua_2025.xlsx,1
龙华,5,2,154.7,high,1,1,5.7401,888.0,sz_longhua_2025.xlsx,1
龙华,3,2,96.86,high,0,1,3.4998,339.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.97,high,1,1,10.2281,910.0,sz_longhua_2025.xlsx,1
龙华,5,2,149.86,middle,0,1,4.8044,720.0,sz_longhua_2025.xlsx,1
龙华,3,2,118.06,high,1,1,4.8704,575.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.84,low,0,1,2.9935,242.0,sz_longhua_2025.xlsx,1
龙华,2,2,57.88,middle,1,1,4.5266,262.0,sz_longhua_2025.xlsx,1
龙华,4,2,112.31,low,0,1,3.6506,410.0,sz_longhua_2025.xlsx,1
龙华,5,2,139.94,low,0,0,4.0017,560.0,sz_longhua_2025.xlsx,0
龙华,3,2,85.83,middle,1,1,3.3205,285.0,sz_longhua_2025.xlsx,1
龙华,3,2,87.13,middle,1,1,4.7629,415.0,sz_longhua_2025.xlsx,1
龙华,3,2,107.63,middle,1,1,5.7604,620.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.84,high,0,0,3.9396,350.0,sz_longhua_2025.xlsx,0
龙华,3,2,78.55,low,1,1,5.2832,415.0,sz_longhua_2025.xlsx,1
龙华,1,0,35.5,middle,0,1,4.6478,165.0,sz_longhua_2025.xlsx,1
龙华,4,2,86.4,low,0,1,5.6134,485.0,sz_longhua_2025.xlsx,1
龙华,3,2,90.94,middle,1,1,3.3868,308.0,sz_longhua_2025.xlsx,1
龙华,3,2,70.0,middle,0,0,3.6,252.0,sz_longhua_2025.xlsx,0
龙华,1,1,39.0,low,0,1,4.5384,177.0,sz_longhua_2025.xlsx,1
龙华,2,2,76.08,middle,1,0,3.8774,295.0,sz_longhua_2025.xlsx,0
龙华,4,2,112.31,middle,1,1,4.9683,558.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.4,high,1,0,5.1454,460.0,sz_longhua_2025.xlsx,0
龙华,3,2,87.1,low,0,0,4.4776,390.0,sz_longhua_2025.xlsx,0
龙华,2,2,39.7,middle,0,1,3.3249,132.0,sz_longhua_2025.xlsx,1
龙华,3,2,80.0,middle,0,0,3.375,270.0,sz_longhua_2025.xlsx,0
龙华,3,2,96.87,high,0,1,5.5228,535.0,sz_longhua_2025.xlsx,1
龙华,3,2,77.0,middle,1,1,3.8831,299.0,sz_longhua_2025.xlsx,1
龙华,4,2,89.94,high,0,1,5.0922,458.0,sz_longhua_2025.xlsx,1
龙华,3,2,86.0,low,0,1,2.686,231.0,sz_longhua_2025.xlsx,1
龙华,3,2,65.06,middle,1,1,3.9963,260.0,sz_longhua_2025.xlsx,1
龙华,2,2,62.45,high,0,1,3.2185,201.0,sz_longhua_2025.xlsx,1
龙华,2,2,78.0,middle,0,0,4.7435,370.0,sz_longhua_2025.xlsx,0
龙华,2,2,62.04,low,1,1,5.6415,350.0,sz_longhua_2025.xlsx,1
龙华,3,2,75.0,high,0,0,3.4933,262.0,sz_longhua_2025.xlsx,0
龙华,3,2,67.42,high,1,1,5.7698,389.0,sz_longhua_2025.xlsx,1
龙华,3,2,155.0,low,0,1,10.3225,1600.0,sz_longhua_2025.xlsx,1
龙华,4,2,88.27,high,0,1,10.8757,960.0,sz_longhua_2025.xlsx,1
龙华,3,2,91.11,middle,1,1,4.6098,420.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.0,middle,0,1,3.6363,320.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.0,low,0,1,3.146,280.0,sz_longhua_2025.xlsx,1
龙华,4,2,51.88,low,0,1,3.3924,176.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.63,low,1,1,6.047,542.0,sz_longhua_2025.xlsx,1
龙华,4,2,88.81,middle,1,1,5.0669,450.0,sz_longhua_2025.xlsx,1
龙华,4,2,144.61,middle,1,0,6.2236,900.0,sz_longhua_2025.xlsx,0
龙华,4,2,88.25,middle,0,1,5.439,480.0,sz_longhua_2025.xlsx,1
龙华,2,2,75.77,middle,0,1,5.2659,399.0,sz_longhua_2025.xlsx,1
龙华,3,2,129.82,high,0,1,5.5461,720.0,sz_longhua_2025.xlsx,1
龙华,2,1,48.71,high,0,1,3.9211,191.0,sz_longhua_2025.xlsx,1
龙华,3,2,86.96,high,0,1,5.0023,435.0,sz_longhua_2025.xlsx,1
龙华,1,0,31.39,high,1,0,5.8935,185.0,sz_longhua_2025.xlsx,0
龙华,3,2,80.0,low,0,1,3.525,282.0,sz_longhua_2025.xlsx,1
龙华,3,2,76.97,high,0,0,4.5602,351.0,sz_longhua_2025.xlsx,0
龙华,2,2,61.89,low,1,1,4.8311,299.0,sz_longhua_2025.xlsx,1
龙华,3,2,68.0,low,1,1,4.397,299.0,sz_longhua_2025.xlsx,1
龙华,2,2,77.06,high,1,1,3.3999,262.0,sz_longhua_2025.xlsx,1
龙华,5,2,86.73,middle,1,1,5.6381,489.0,sz_longhua_2025.xlsx,1
龙华,5,2,172.36,middle,1,1,4.4673,770.0,sz_longhua_2025.xlsx,1
龙华,3,2,93.22,low,0,1,4.5161,421.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.85,low,1,1,3.0606,275.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.0,low,1,1,4.7865,426.0,sz_longhua_2025.xlsx,1
龙华,5,2,127.31,low,1,1,59.1469,7530.0,sz_longhua_2025.xlsx,1
龙华,4,2,116.45,low,1,1,8.5015,990.0,sz_longhua_2025.xlsx,1
龙华,3,2,89.51,high,0,1,5.1167,458.0,sz_longhua_2025.xlsx,1
龙华,4,2,133.25,middle,1,1,8.9155,1188.0,sz_longhua_2025.xlsx,1
龙华,4,2,114.74,low,1,1,8.2795,950.0,sz_longhua_2025.xlsx,1
龙华,2,2,66.87,high,1,1,6.879,460.0,sz_longhua_2025.xlsx,1
龙华,4,2,132.83,middle,1,1,4.517,600.0,sz_longhua_2025.xlsx,1
龙华,5,2,126.04,low,1,1,7.1247,898.0,sz_longhua_2025.xlsx,1
龙华,6,3,207.23,middle,1,1,5.2116,1080.0,sz_longhua_2025.xlsx,1
龙华,4,2,114.0,high,0,1,6.9298,790.0,sz_longhua_2025.xlsx,1
龙华,3,2,95.06,low,1,1,8.9206,848.0,sz_longhua_2025.xlsx,1
龙华,3,1,88.47,low,0,1,4.6343,410.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.18,middle,0,1,7.5754,668.0,sz_longhua_2025.xlsx,1
龙华,5,2,143.12,middle,0,1,7.1268,1020.0,sz_longhua_2025.xlsx,1
龙华,3,2,88.49,high,1,1,7.6844,680.0,sz_longhua_2025.xlsx,1
龙华,7,2,134.88,high,1,1,10.7502,1450.0,sz_longhua_2025.xlsx,1
龙华,5,2,89.7,middle,1,1,12.2408,1098.0,sz_longhua_2025.xlsx,1
龙华,3,2,114.07,low,0,1,5.2599,600.0,sz_longhua_2025.xlsx,1
龙华,3,2,87.97,low,1,1,7.3888,650.0,sz_longhua_2025.xlsx,1
龙华,3,2,116.72,low,0,1,4.8749,569.0,sz_longhua_2025.xlsx,1
龙华,4,2,154.84,middle,1,1,7.6207,1180.0,sz_longhua_2025.xlsx,1
龙华,3,2,87.18,middle,1,1,7.0887,618.0,sz_longhua_2025.xlsx,1
龙华,2,2,68.0,middle,0,0,4.6176,314.0,sz_longhua_2025.xlsx,0
